,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau_True,sexo_M,posse_de_imovel_Y,posse_de_veiculo_Y
217,0,Working,Secondary / secondary special,Married,House / apartment,36.293150684931504,15.953424657534246,1,1,0,0,2.0,0,0,1,1
218,0,Student,Higher education,Married,House / apartment,51.38630136986301,10.695890410958905,1,0,0,1,2.0,0,0,1,0
219,1,Working,Secondary / secondary special,Married,House / apartment,34.58082191780822,1.8575342465753424,1,0,1,0,3.0,0,0,1,1
220,0,State servant,Higher education,Married,House / apartment,32.635616438356166,6.027397260273973,1,0,0,0,2.0,0,1,1,1
221,0,Commercial associate,Higher education,Civil marriage,House / apartment,35.85479452054795,0.8575342465753425,1,0,0,0,2.0,0,1,1,1
222,2,Working,Higher education,Married,House / apartment,37.81643835616438,0.4383561643835616,1,1,1,0,4.0,0,1,1,1
223,0,Pensioner,Secondary / secondary special,Married,House / apartment,54.75890410958904,-1000.6657534246576,1,0,0,0,2.0,0,1,1,1
224,1,Working,Secondary / secondary special,Married,House / apartment,27.994520547945207,0.8575342465753425,1,1,0,0,3.0,0,1,1,1
225,0,Working,Secondary / secondary special,Single / not married,House / apartment,47.49041095890411,6.86027397260274,1,0,0,0,1.0,0,0,1,1
226,1,Working,Higher education,Married,Office apartment,50.61917808219178,7.191780821917808,1,0,0,0,3.0,0,1,1,1
227,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,55.7945205479452,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
228,2,Working,Secondary / secondary special,Married,House / apartment,38.15890410958904,8.361643835616439,1,0,0,0,4.0,1,0,0,1
229,2,Working,Secondary / secondary special,Married,House / apartment,38.15890410958904,8.361643835616439,1,0,0,0,4.0,0,0,0,1
230,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,49.81917808219178,8.276712328767124,1,0,1,1,1.0,0,0,1,1
231,0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.21643835616438,7.947945205479452,1,0,1,0,2.0,0,1,1,1
232,0,Working,Higher education,Married,House / apartment,27.794520547945204,4.608219178082192,1,0,0,1,2.0,0,0,1,1
233,1,Working,Secondary / secondary special,Married,House / apartment,31.013698630136982,4.358904109589041,1,0,0,1,3.0,0,1,1,1
234,1,Commercial associate,Higher education,Married,House / apartment,38.83013698630137,5.273972602739726,1,0,0,1,3.0,0,0,0,0
235,1,Working,Secondary / secondary special,Married,House / apartment,46.05205479452055,9.115068493150686,1,0,0,0,3.0,0,1,1,1
236,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.81369863013698,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
237,1,Commercial associate,Incomplete higher,Married,House / apartment,29.90684931506849,2.5232876712328767,1,0,0,0,3.0,0,0,1,0
238,2,Working,Higher education,Married,House / apartment,32.50410958904109,12.364383561643836,1,0,0,0,4.0,0,0,1,0
239,0,Pensioner,Secondary / secondary special,Widow,House / apartment,54.512328767123286,-1000.6657534246576,1,0,1,0,1.0,0,0,1,0
240,0,Working,Secondary / secondary special,Civil marriage,House / apartment,58.035616438356165,3.024657534246576,1,0,0,0,2.0,0,0,1,0
241,0,Pensioner,Incomplete higher,Married,House / apartment,60.96986301369863,-1000.6657534246576,1,0,1,0,2.0,0,0,1,0
242,0,Working,Secondary / secondary special,Single / not married,House / apartment,53.20821917808219,5.526027397260274,1,0,0,0,1.0,0,0,1,0
243,0,Working,Secondary / secondary special,Civil marriage,House / apartment,34.13972602739726,1.8575342465753424,1,0,0,0,2.0,0,0,1,1
244,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,52.77534246575343,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0
245,1,Working,Secondary / secondary special,Married,House / apartment,24.22739726027397,1.356164383561644,1,1,1,0,3.0,0,1,0,0
246,0,Working,Higher education,Single / not married,House / apartment,30.28767123287671,2.9424657534246577,1,0,0,0,1.0,0,1,0,1
247,2,Working,Secondary / secondary special,Married,House / apartment,36.602739726027394,11.194520547945206,1,0,0,0,4.0,0,1,1,1
248,0,Working,Secondary / secondary special,Married,House / apartment,47.00821917808219,8.191780821917808,1,0,0,0,2.0,0,1,1,1
249,0,Working,Secondary / secondary special,Married,House / apartment,57.02739726027397,2.271232876712329,1,0,0,1,2.0,0,1,1,1
250,0,Working,Higher education,Married,House / apartment,28.21095890410959,6.112328767123287,1,0,0,0,2.0,0,1,1,1
251,0,Working,Secondary / secondary special,Single / not married,House / apartment,56.6,0.8575342465753425,1,1,1,1,1.0,0,1,1,1
252,2,Commercial associate,Higher education,Married,House / apartment,38.24109589041096,8.276712328767124,1,0,0,0,4.0,0,0,1,1
253,0,Working,Secondary / secondary special,Married,House / apartment,43.45753424657534,13.865753424657534,1,0,1,0,2.0,0,1,0,1
254,2,Working,Secondary / secondary special,Married,House / apartment,37.88493150684931,16.44931506849315,1,1,1,0,4.0,0,1,1,0
255,0,Working,Secondary / secondary special,Married,House / apartment,58.61917808219178,2.7753424657534245,1,0,0,1,2.0,0,0,1,0
256,0,Working,Secondary / secondary special,Civil marriage,House / apartment,32.47397260273973,13.865753424657534,1,1,0,0,2.0,0,0,1,0
257,0,Working,Secondary / secondary special,Married,House / apartment,60.31232876712329,28.04383561643836,1,1,1,0,2.0,0,1,1,1
258,0,Pensioner,Incomplete higher,Married,House / apartment,58.49315068493151,-1000.6657534246576,1,0,1,0,2.0,0,0,1,1
259,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.06849315068493,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
260,1,Working,Higher education,Single / not married,House / apartment,38.07123287671233,0.9424657534246575,1,0,0,0,2.0,0,0,1,1
261,0,Working,Secondary / secondary special,Single / not married,House / apartment,30.235616438356164,11.783561643835617,1,1,1,0,1.0,0,1,1,0
262,1,Commercial associate,Higher education,Married,House / apartment,39.654794520547945,6.189041095890411,1,0,0,1,3.0,0,0,1,1
263,0,Pensioner,Higher education,Married,House / apartment,64.03287671232877,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
264,0,Working,Higher education,Married,House / apartment,46.586301369863016,12.531506849315068,1,0,0,1,2.0,0,1,0,0
265,1,Working,Secondary / secondary special,Married,Municipal apartment,30.24383561643836,7.695890410958904,1,0,0,0,3.0,0,0,1,0
266,0,Working,Secondary / secondary special,Married,Municipal apartment,42.32876712328767,2.1095890410958904,1,0,0,1,2.0,0,0,1,0
267,2,Commercial associate,Secondary / secondary special,Married,House / apartment,41.47945205479452,8.695890410958905,1,1,0,1,4.0,0,0,1,0
268,0,Working,Secondary / secondary special,Married,House / apartment,35.87671232876713,4.526027397260274,1,0,0,0,2.0,0,0,1,1
269,2,Working,Secondary / secondary special,Married,House / apartment,47.345205479452055,15.282191780821918,1,1,0,0,4.0,0,1,1,1
270,0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.11232876712329,7.276712328767124,1,0,0,0,2.0,0,0,1,0
271,0,Pensioner,Higher education,Married,House / apartment,61.35616438356164,-1000.6657534246576,1,0,0,0,2.0,0,0,1,1
272,0,Working,Higher education,Married,House / apartment,32.38904109589041,2.024657534246576,1,0,0,1,2.0,0,0,1,1
273,1,Working,Secondary / secondary special,Married,House / apartment,48.942465753424656,19.36986301369863,1,0,0,1,3.0,0,0,1,0
274,0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.37534246575343,2.8575342465753426,1,0,0,0,2.0,0,0,1,0
275,1,Working,Secondary / secondary special,Married,House / apartment,38.47945205479452,2.8575342465753426,1,0,0,0,3.0,0,0,1,1
276,1,Commercial associate,Secondary / secondary special,Married,House / apartment,49.78904109589041,1.8575342465753424,1,0,1,1,3.0,0,1,1,1
277,1,Commercial associate,Secondary / secondary special,Married,House / apartment,49.78904109589041,1.8575342465753424,1,0,1,1,3.0,1,1,1,1
278,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.67945205479453,-1000.6657534246576,1,0,1,0,2.0,0,0,1,0
279,0,Pensioner,Secondary / secondary special,Married,House / apartment,65.09041095890412,-1000.6657534246576,1,0,0,1,2.0,0,0,1,0
280,0,Working,Secondary / secondary special,Married,House / apartment,62.24657534246575,2.356164383561644,1,0,1,1,2.0,0,1,1,1
281,0,Pensioner,Higher education,Married,House / apartment,55.88767123287671,-1000.6657534246576,1,0,0,0,2.0,0,0,1,1
282,0,Working,Secondary / secondary special,Widow,Rented apartment,61.0,2.271232876712329,1,0,0,1,1.0,0,0,0,0
283,0,Working,Secondary / secondary special,Widow,Rented apartment,61.0,2.271232876712329,1,0,0,1,1.0,1,0,0,0
284,2,Working,Secondary / secondary special,Civil marriage,House / apartment,34.917808219178085,1.4383561643835616,1,0,0,1,4.0,0,0,1,1
285,0,Working,Secondary / secondary special,Single / not married,House / apartment,46.06575342465754,18.12054794520548,1,0,0,0,1.0,0,0,0,0
286,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.54246575342466,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0
287,1,Commercial associate,Secondary / secondary special,Married,House / apartment,37.72054794520548,7.027397260273973,1,0,0,0,3.0,0,0,1,1
288,0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.36438356164384,3.778082191780822,1,0,0,0,2.0,0,1,1,1
289,0,Commercial associate,Higher education,Married,House / apartment,30.71780821917808,7.027397260273973,1,0,0,1,2.0,0,0,0,0
290,1,Commercial associate,Secondary / secondary special,Married,House / apartment,37.30684931506849,7.528767123287671,1,0,0,0,3.0,0,0,1,0
291,0,Working,Higher education,Married,House / apartment,49.9013698630137,9.610958904109587,1,0,0,1,2.0,0,1,1,1
292,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,49.43835616438356,4.945205479452055,1,0,0,0,1.0,0,1,1,1
293,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.6,-1000.6657534246576,1,0,0,0,2.0,0,1,1,0
294,0,Commercial associate,Higher education,Single / not married,Rented apartment,30.46027397260274,10.610958904109587,1,1,0,0,1.0,0,0,1,0
295,0,Working,Secondary / secondary special,Married,House / apartment,54.9972602739726,0.6054794520547945,1,0,0,0,2.0,0,0,1,0
296,0,Working,Secondary / secondary special,Married,House / apartment,29.416438356164385,5.693150684931507,1,0,0,1,2.0,0,0,1,1
297,0,Working,Secondary / secondary special,Married,House / apartment,32.93424657534246,0.3561643835616438,1,0,1,1,2.0,0,0,1,1
298,2,State servant,Secondary / secondary special,Married,With parents,45.36438356164384,8.863013698630137,1,0,0,0,4.0,0,1,1,1
299,0,Working,Secondary / secondary special,Civil marriage,House / apartment,45.44657534246576,2.7753424657534245,1,0,0,1,2.0,0,0,1,0
300,1,Working,Academic degree,Civil marriage,House / apartment,47.915068493150685,20.704109589041096,1,0,1,0,3.0,0,0,1,0
301,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,55.61095890410959,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
302,1,Pensioner,Secondary / secondary special,Married,House / apartment,62.42191780821918,-1000.6657534246576,1,0,0,0,3.0,0,0,1,0
303,0,Commercial associate,Secondary / secondary special,Married,House / apartment,50.44931506849315,14.254794520547945,1,0,0,0,2.0,0,0,1,0
304,0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,51.55342465753424,2.997260273972602,1,0,0,0,2.0,0,0,1,0
305,0,Working,Secondary / secondary special,Single / not married,House / apartment,34.59178082191781,14.506849315068491,1,0,0,0,1.0,0,1,1,0
306,1,Working,Secondary / secondary special,Married,House / apartment,46.75890410958904,0.6657534246575343,1,0,0,0,3.0,0,1,1,1
307,1,Commercial associate,Higher education,Married,House / apartment,43.40547945205479,3.83013698630137,1,0,1,0,3.0,0,0,1,0
308,0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.43561643835616,-1000.6657534246576,1,0,1,0,1.0,0,0,1,0
309,1,Working,Secondary / secondary special,Married,House / apartment,55.36438356164384,22.008219178082197,1,0,1,0,3.0,0,0,1,0
310,0,Working,Higher education,Married,House / apartment,52.48219178082192,12.33972602739726,1,0,0,0,2.0,0,0,1,1
311,0,Pensioner,Lower secondary,Married,House / apartment,61.14794520547945,-1000.6657534246576,1,0,1,0,2.0,0,0,1,0
312,1,Working,Higher education,Married,House / apartment,44.76164383561644,12.75068493150685,1,1,1,0,3.0,0,1,1,1
313,0,Pensioner,Secondary / secondary special,Separated,House / apartment,56.49589041095891,-1000.6657534246576,1,0,0,0,1.0,0,0,0,0
314,0,Working,Secondary / secondary special,Married,House / apartment,51.917808219178085,2.745205479452055,1,1,1,0,2.0,1,0,1,1
315,0,Working,Secondary / secondary special,Married,House / apartment,51.917808219178085,2.745205479452055,1,1,1,0,2.0,0,0,1,1
316,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.45205479452055,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0
317,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,27.78356164383561,6.934246575342466,1,0,0,0,1.0,0,0,0,0
318,0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.56712328767123,6.504109589041096,1,0,1,0,2.0,0,1,1,1
319,0,Working,Higher education,Separated,House / apartment,35.35342465753425,11.772602739726029,1,0,1,0,1.0,0,0,0,0
320,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.512328767123286,2.5013698630136987,1,0,0,0,2.0,0,0,1,1
321,0,Pensioner,Higher education,Civil marriage,House / apartment,51.17808219178082,-1000.6657534246576,1,0,0,0,2.0,0,1,1,0
322,1,Working,Secondary / secondary special,Married,House / apartment,37.31780821917808,3.0876712328767124,1,0,0,0,3.0,0,1,1,1
323,1,State servant,Higher education,Married,House / apartment,34.967123287671235,6.178082191780822,1,0,1,0,3.0,0,1,1,1
324,0,Working,Higher education,Single / not married,House / apartment,27.2054794520548,1.8465753424657532,1,0,0,0,1.0,0,1,0,1
325,2,Working,Higher education,Civil marriage,House / apartment,29.81095890410959,0.3342465753424657,1,0,0,0,4.0,0,0,1,0
326,1,Working,Higher education,Civil marriage,House / apartment,29.052054794520547,6.504109589041096,1,0,0,0,3.0,0,0,1,0
327,1,Commercial associate,Higher education,Married,House / apartment,34.10958904109589,4.016438356164383,1,0,0,0,3.0,0,0,1,0
328,0,Pensioner,Higher education,Married,House / apartment,62.32054794520548,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
329,0,Working,Secondary / secondary special,Married,House / apartment,50.56438356164384,18.605479452054794,1,0,0,0,2.0,0,0,1,0
330,0,Working,Incomplete higher,Single / not married,Rented apartment,31.36438356164384,5.4301369863013695,1,0,0,0,1.0,0,0,0,0
331,1,Working,Secondary / secondary special,Married,House / apartment,39.75890410958904,12.591780821917808,1,0,0,0,3.0,0,0,1,1
332,0,Working,Higher education,Single / not married,House / apartment,38.70958904109589,15.775342465753424,1,0,0,0,1.0,0,1,1,1
333,1,Working,Secondary / secondary special,Married,House / apartment,42.72328767123288,1.9315068493150684,1,0,0,0,3.0,0,0,1,0
334,2,Pensioner,Secondary / secondary special,Married,House / apartment,60.512328767123286,-1000.6657534246576,1,0,0,0,4.0,0,0,1,0
335,1,Commercial associate,Higher education,Married,House / apartment,32.605479452054794,0.5013698630136987,1,0,0,1,3.0,0,0,1,1
336,0,Working,Secondary / secondary special,Married,House / apartment,46.29041095890411,0.6794520547945205,1,0,0,0,2.0,0,1,1,0
337,0,State servant,Higher education,Married,House / apartment,48.67671232876712,10.421917808219176,1,0,0,0,2.0,0,0,1,0
338,3,Working,Higher education,Married,House / apartment,41.57260273972603,1.5945205479452054,1,0,0,0,5.0,0,1,1,1
339,0,Working,Secondary / secondary special,Married,Municipal apartment,31.36438356164384,2.92054794520548,1,1,1,0,2.0,0,0,0,0
340,0,Working,Secondary / secondary special,Married,House / apartment,54.71780821917808,18.10958904109589,1,0,0,0,2.0,0,1,0,1
341,0,Commercial associate,Secondary / secondary special,Married,House / apartment,50.55890410958904,20.5972602739726,1,0,0,0,2.0,0,1,1,0
342,0,Working,Higher education,Married,House / apartment,60.54794520547945,1.5835616438356164,1,0,0,1,2.0,0,0,1,0
343,1,Working,Higher education,Married,House / apartment,30.156164383561645,2.0876712328767124,1,0,0,0,3.0,0,0,1,0
344,1,Working,Higher education,Married,House / apartment,30.156164383561645,2.0876712328767124,1,0,0,0,3.0,1,0,1,0
345,0,Pensioner,Incomplete higher,Widow,House / apartment,59.84931506849315,-1000.6657534246576,1,0,0,0,1.0,0,0,1,0
346,0,Working,Secondary / secondary special,Married,House / apartment,54.97534246575343,10.926027397260274,1,1,1,0,2.0,0,0,1,0
347,0,Commercial associate,Higher education,Single / not married,House / apartment,51.8,6.767123287671233,1,0,0,0,1.0,0,0,1,0
348,1,State servant,Secondary / secondary special,Married,House / apartment,46.87671232876713,1.0136986301369864,1,0,0,0,3.0,0,1,1,0
